# 1.T 2.Magnetizacion 3.Magnetization_Absoluta 4.Magnetization_cuadrada 5.Susceptibilidad 6.Energia 7.Energia_cuadrada 8.Capacidad_calorifica
1.548399999999999999e+00,9.846666666666658019e-01,9.846666666666658019e-01,9.700319999999990062e-01,2.993771348205996607e-02,-1.944399999999999977e+02,3.785904000000000087e+04,2.174159527745819220e-01
1.667873684210526619e+00,9.726666666666653471e-01,9.726666666666653471e-01,9.471333333333329385e-01,6.312761564971133832e-02,-1.908000000000000114e+02,3.649930666666666366e+04,3.403069138171643249e-01
1.787347368421052796e+00,9.643333333333317103e-01,9.643333333333317103e-01,9.311239999999993966e-01,6.631180055792694483e-02,-1.877866666666666617e+02,3.536906666666666570e+04,3.294125687229014221e-01
1.906821052631578972e+00,9.409999999999992815e-01,9.409999999999992815e-01,8.882626666666669779e-01,1.458797962624445443e-01,-1.813199999999999932e+02,3.307344000000000233e+04,5.404274174524781316e-01
2.026294736842105149e+00,8.877333333333332632e-01,8.877333333333332632e-01,8.050399999999996448e-01,8.374659707864113845e-01,-1.707599999999999909e+02,2.955279999999999927e+04,9.591691052487624214e-01
2.145768421052631769e+00,8.167333333333333112e-01,8.167333333333333112e-01,6.928306666666659286e-01,1.201309919373443114e+00,-1.578933333333333451e+02,2.546954666666666526e+04,1.171164705417873098e+00
2.265242105263157946e+00,7.632666666666667599e-01,7.632666666666667599e-01,6.123879999999999324e-01,1.316062220735210841e+00,-1.470800000000000125e+02,2.228495999999999913e+04,1.271472782271457991e+00
2.384715789473684122e+00,1.448666666666666158e-01,6.311333333333331019e-01,4.558600000000001540e-01,2.412476816294039317e+00,-1.305333333333333314e+02,1.778613333333333503e+04,1.313872660190733566e+00
2.504189473684210299e+00,3.681999999999998607e-01,4.855333333333330392e-01,2.969053333333333544e-01,2.442415647789307531e+00,-1.147066666666666634e+02,1.379023999999999978e+04,1.008809059341771563e+00
2.623663157894736919e+00,2.065333333333333465e-01,4.002666666666667150e-01,2.097600000000000020e-01,1.888451091995833053e+00,-1.009066666666666663e+02,1.063477333333333263e+04,6.575300794056863074e-01
2.743136842105263096e+00,1.492666666666667696e-01,2.847333333333331162e-01,1.198200000000000931e-01,1.412504410795349274e+00,-8.858666666666667311e+01,8.244053333333333285e+03,5.268656126537590856e-01
2.862610526315789272e+00,-6.439999999999999891e-02,3.160000000000000031e-01,1.458106666666667273e-01,1.605341217193485104e+00,-8.813333333333333997e+01,8.243626666666667006e+03,5.810482087495981718e-01
2.982084210526315893e+00,7.353333333333336719e-02,2.534000000000000141e-01,9.456933333333319980e-02,1.018005233593831882e+00,-8.197333333333332916e+01,7.107413333333332957e+03,4.360660437390229127e-01
3.101557894736842513e+00,4.553333333333334232e-02,2.655333333333334545e-01,1.035240000000000465e-01,1.064498874740179124e+00,-7.946666666666666856e+01,6.689813333333333503e+03,3.896833865895100724e-01
3.221031578947368246e+00,-7.353333333333338107e-02,2.403333333333333988e-01,8.936133333333326489e-02,9.810901087951886534e-01,-7.518666666666666742e+01,6.034293333333333067e+03,3.674764878035517990e-01
3.340505263157894866e+00,2.346666666666665652e-02,2.268000000000000571e-01,7.524266666666665215e-02,7.125995857334312955e-01,-7.054666666666666686e+01,5.324533333333333758e+03,3.115887818380780883e-01
3.459978947368421043e+00,-3.473333333333333828e-02,1.868666666666666532e-01,5.247333333333338568e-02,5.073493940063877883e-01,-6.495999999999999375e+01,4.487039999999999964e+03,2.232296870043928849e-01
3.579452631578947663e+00,-2.146666666666665474e-02,1.850666666666666293e-01,5.441333333333336214e-02,5.633169173502314830e-01,-6.341333333333333400e+01,4.299413333333332957e+03,2.171027498984492432e-01
3.698926315789473840e+00,1.073333333333333778e-02,1.839333333333335874e-01,5.049200000000006461e-02,4.504152682839519528e-01,-6.158666666666666600e+01,4.078559999999999945e+03,2.087716138516715336e-01
3.818400000000000016e+00,-8.399999999999994277e-03,1.683999999999999941e-01,4.390933333333339045e-02,4.072588867937720902e-01,-5.775999999999999801e+01,3.625493333333333339e+03,1.984034229367718782e-01
