# 1.T 2.Magnetizacion 3.Magnetization_Absoluta 4.Magnetization_cuadrada 5.Susceptibilidad 6.Energia 7.Energia_cuadrada 8.Capacidad_calorifica
1.581000000000000183e+00,9.811038424996366691e-01,9.811038424996366691e-01,9.626037798743763974e-01,3.949915934167149562e-02,-3.092937007999999878e+03,9.567255063103999943e+06,2.489756321231544889e-01
1.610868421052631616e+00,9.787358974995485905e-01,9.787358974995485905e-01,9.579695078370323857e-01,4.524345471314157596e-02,-3.080573224000000209e+03,9.491051787807999179e+06,2.698564124228571837e-01
1.640736842105263493e+00,9.761073449994511764e-01,9.761073449994511764e-01,9.528391976469910984e-01,5.231667503207444725e-02,-3.067152231999999913e+03,9.408681360223999247e+06,2.921939621402722675e-01
1.670605263157894926e+00,9.732227399994897166e-01,9.732227399994897166e-01,9.472254427352578832e-01,6.028098632904340531e-02,-3.052622703999999885e+03,9.319919883711999282e+06,3.167660103578316400e-01
1.700473684210526359e+00,9.700057774997301596e-01,9.700057774997301596e-01,9.409851476143306082e-01,6.957047995380145899e-02,-3.036758695999999873e+03,9.223489293215999380e+06,3.427837503716917866e-01
1.730342105263158237e+00,9.665069124999919881e-01,9.665069124999919881e-01,9.342217999963661201e-01,7.969576498130973019e-02,-3.019800279999999930e+03,9.120957694496000186e+06,3.682185279826123980e-01
1.760210526315789670e+00,9.626555200001782886e-01,9.626555200001782886e-01,9.268075851561911049e-01,9.265707059788853839e-02,-3.001523791999999958e+03,9.011116273407999426e+06,3.976320320006019871e-01
1.790078947368421103e+00,9.583599425002110594e-01,9.583599425002110594e-01,9.185744612532817932e-01,1.078672999993479653e-01,-2.981773232000000007e+03,8.893164935488000512e+06,4.277985543911095867e-01
1.819947368421052536e+00,9.536117850001205598e-01,9.536117850001205598e-01,9.095193595127961661e-01,1.265293923789419517e-01,-2.960357632000000194e+03,8.766172452864000574e+06,4.632754059372169997e-01
1.849815789473684413e+00,9.484700025000076806e-01,9.484700025000076806e-01,8.997655795472041529e-01,1.472439846677250086e-01,-2.937712431999999808e+03,8.632868151296000928e+06,4.956827422954580564e-01
1.879684210526315846e+00,9.425899649999224250e-01,9.425899649999224250e-01,8.886815882753945628e-01,1.751325297620613397e-01,-2.912917096000000129e+03,8.488111557600000873e+06,5.351980019705020464e-01
1.909552631578947723e+00,9.361626799999346327e-01,9.361626799999346327e-01,8.766490269629977350e-01,2.081857576303980939e-01,-2.886438943999999992e+03,8.334877319744000211e+06,5.737765903517749733e-01
1.939421052631579157e+00,9.288509049999806866e-01,9.288509049999806866e-01,8.630711331004984332e-01,2.533781972087000844e-01,-2.857726431999999932e+03,8.170325464959999546e+06,6.189767018315887048e-01
1.969289473684210590e+00,9.209296050000074230e-01,9.209296050000074230e-01,8.484846731129757069e-01,3.033262524335968435e-01,-2.827456135999999788e+03,7.998640288928000256e+06,6.659328706798293140e-01
1.999157894736842023e+00,9.116975375000112569e-01,9.116975375000112569e-01,8.316656768596989435e-01,3.787810676569651758e-01,-2.794104127999999946e+03,7.811627559551999904e+06,7.208696461610066830e-01
2.029026315789473678e+00,9.012214399999929348e-01,9.012214399999929348e-01,8.128129285627151424e-01,4.832620590754975187e-01,-2.758266943999999967e+03,7.613201443520000204e+06,7.840925820758828380e-01
2.058894736842105111e+00,8.892051424999942721e-01,8.892051424999942721e-01,7.914842002594585368e-01,6.204609078736904593e-01,-2.719220384000000195e+03,7.399960585984000005e+06,8.553055214224248859e-01
2.088763157894736544e+00,8.750767050000185510e-01,8.750767050000185510e-01,7.668261992436858909e-01,8.172948519997860206e-01,-2.676821167999999943e+03,7.171830288383999839e+06,9.252269499064239566e-01
2.118631578947368421e+00,8.578700350000135755e-01,8.578700350000135755e-01,7.374774978748692700e-01,1.160372337852645819e+00,-2.629882055999999920e+03,6.923625776928000152e+06,1.022889770478867977e+00
2.148499999999999854e+00,8.375210400000057120e-01,8.375210400000057120e-01,7.036502491123882708e-01,1.644873479876832745e+00,-2.578891063999999915e+03,6.658994154272000305e+06,1.125831370971325462e+00
