# 1.T 2.Magnetizacion 3.Magnetization_Absoluta 4.Magnetization_cuadrada 5.Susceptibilidad 6.Energia 7.Energia_cuadrada 8.Capacidad_calorifica
2.211000000000000298e+00,-9.813487000000013782e-02,7.779850100000230695e-01,6.238694170492190549e-01,3.366574629485858949e+00,-6.135612640000000511e+02,3.791700168319999939e+05,1.387225374874232253e+00
2.270736842105263165e+00,-1.044790500000005590e-01,6.939186699999924102e-01,5.154595003492955518e-01,5.978038343408181632e+00,-5.777651200000000244e+02,3.371261159680000274e+05,1.606586557350140998e+00
2.330473684210526475e+00,-1.818479999999971994e-02,5.815594200000219205e-01,3.882339693997354790e-01,8.585827121393874606e+00,-5.377889760000000479e+02,2.928356675839999807e+05,1.665721409050203494e+00
2.390210526315789785e+00,7.753699999999865214e-03,4.705650200000267569e-01,2.751445875999513069e-01,8.988856665294301607e+00,-5.004909440000000131e+02,2.538334570240000030e+05,1.462545849542017384e+00
2.449947368421052651e+00,-6.603560000000093314e-03,3.771775600000297213e-01,1.901171605999355807e-01,7.813106428192498676e+00,-4.685748399999999947e+02,2.224154141759999911e+05,1.188319899307283434e+00
2.509684210526315962e+00,-9.047600000000252662e-04,3.112696000000096386e-01,1.365899798999136439e-01,6.327683116342631031e+00,-4.436134959999999978e+02,1.992302256960000086e+05,9.674073674117007471e-01
2.569421052631578828e+00,-5.368759999999919534e-03,2.640875999999779400e-01,1.013511565999231784e-01,4.920781059811317526e+00,-4.223616880000000151e+02,1.805277170240000123e+05,8.097341612232311636e-01
2.629157894736842138e+00,8.730399999999951784e-04,2.271347599999769262e-01,7.663292589994123716e-02,3.809999658038901504e+00,-4.040601520000000164e+02,1.651933629760000040e+05,6.975640389805386476e-01
2.688894736842105448e+00,-1.527350000000125352e-03,2.041079099999736080e-01,6.260844344996108202e-02,3.116284804812553322e+00,-3.887433120000000031e+02,1.529242867200000037e+05,6.234043802505806475e-01
2.748631578947368315e+00,1.027370000000013550e-03,1.838512099999711213e-01,5.141901414995924541e-02,2.563857137703810629e+00,-3.743737039999999752e+02,1.418494934080000094e+05,5.604992195503647467e-01
2.808368421052631625e+00,-1.801599999999976354e-03,1.693534599999768908e-01,4.384608439995844875e-02,2.160042802405583551e+00,-3.617233360000000175e+02,1.324621426240000001e+05,5.129911647465242863e-01
2.868105263157894935e+00,-4.816399999999877246e-04,1.561766799999723399e-01,3.759591179995930288e-02,1.841599971070321695e+00,-3.497833840000000123e+02,1.239073240640000004e+05,4.737731196956146418e-01
2.927842105263157801e+00,-1.745489999999978899e-03,1.462574499999779454e-01,3.306193054995641006e-02,1.594442384509855426e+00,-3.389627679999999827e+02,1.164008959999999934e+05,4.389560093531124085e-01
2.987578947368421112e+00,-3.549400000000034559e-04,1.378598199999828966e-01,2.938293919995626710e-02,1.389433974780093450e+00,-3.288093999999999824e+02,1.095664371519999986e+05,4.063623391662651851e-01
3.047315789473684422e+00,-1.578199999999889446e-04,1.312199599999801791e-01,2.669961509995805171e-02,1.244496842803304970e+00,-3.195489919999999984e+02,1.035244792319999979e+05,3.803846188036280052e-01
3.107052631578947288e+00,4.116900000000007424e-04,1.248888699999806950e-01,2.425912184995782442e-02,1.115126523709246920e+00,-3.106850000000000023e+02,9.790698179200000595e+04,3.578425061525078443e-01
3.166789473684210598e+00,-4.254500000000060317e-04,1.196952899999832592e-01,2.226880954995943268e-02,1.003141783535092646e+00,-3.024212880000000041e+02,9.280020879999999306e+04,3.344383333600580155e-01
3.226526315789473909e+00,5.532000000000189625e-05,1.150837799999819416e-01,2.066587819996070288e-02,9.200732992082260031e-01,-2.947555280000000266e+02,8.820101846399999340e+04,3.170358579827897150e-01
3.286263157894736775e+00,3.498799999999872108e-04,1.106145999999799678e-01,1.907434479996353294e-02,8.324050434462518799e-01,-2.872181360000000154e+02,8.379036745600000722e+04,3.000385997358142598e-01
3.346000000000000085e+00,-7.271700000000013743e-04,1.071872099999809091e-01,1.786875454996519202e-02,7.626606769139490094e-01,-2.804052720000000249e+02,7.989614377599999716e+04,2.833733926901146338e-01
