-3.999999999999999667e-01,2.484420627974398056e-04
-3.898989898989898006e-01,2.767113333729978955e-04
-3.797979797979798011e-01,2.973517335379849717e-04
-3.696969696969696351e-01,3.617204255660014375e-04
-3.595959595959595800e-01,3.511959244328658695e-04
-3.494949494949494695e-01,3.662711313760384020e-04
-3.393939393939393034e-01,4.683900385675291681e-04
-3.292929292929292484e-01,5.528110181738540808e-04
-3.191919191919191379e-01,5.394492376833184529e-04
-3.090909090909090828e-01,5.976333133103981085e-04
-2.989898989898989168e-01,6.892627012368708183e-04
-2.888888888888889173e-01,7.277259152604973044e-04
-2.787878787878787512e-01,8.468426334039744468e-04
-2.686868686868685852e-01,9.626508757919594690e-04
-2.585858585858585856e-01,1.162893539719099404e-03
-2.484848484848484196e-01,1.286520665515312545e-03
-2.383838383838383923e-01,1.752749242090076778e-03
-2.282828282828282263e-01,1.344395716003064963e-03
-2.181818181818181990e-01,1.936572489093621625e-03
-2.080808080808080607e-01,1.963954928954325316e-03
-1.979797979797979224e-01,2.220835329917977049e-03
-1.878787878787878673e-01,2.561805156623115417e-03
-1.777777777777777291e-01,3.149069895628635058e-03
-1.676767676767675908e-01,3.978261379666645642e-03
-1.575757575757575357e-01,2.672570975428954602e-03
-1.474747474747475084e-01,4.313295966192388226e-03
-1.373737373737372591e-01,3.774915413523570202e-03
-1.272727272727272041e-01,5.423211966436402957e-03
-1.171717171717171768e-01,6.769989854286642857e-03
-1.070707070707071218e-01,6.973077553414684139e-03
-9.696969696969688635e-02,8.526816099597199841e-03
-8.686868686868684519e-02,1.034555395621074812e-02
-7.676767676767680404e-02,1.315314400044149956e-02
-6.666666666666656860e-02,1.857480572595326604e-02
-5.656565656565652050e-02,2.523502108421237997e-02
-4.646464646464647241e-02,1.699442099524946237e-02
-3.636363636363643126e-02,3.716516669859647876e-02
-2.626262626262619235e-02,3.034314693379538616e-02
-1.616161616161614772e-02,7.141907608890872561e-02
-6.060606060605908812e-03,1.200255910266091186e-01
4.040404040404134943e-03,1.253454019879911840e-01
1.414141414141417870e-02,1.700196765742645999e+00
2.424242424242422159e-02,1.420861153982640568e+00
3.434343434343426621e-02,1.325683104844830540e+00
4.444444444444450859e-02,3.905772909744555377e-01
5.454545454545474403e-02,5.095174350316420409e-01
6.464646464646478519e-02,5.534787889959468243e-01
7.474747474747482634e-02,4.691910788750198180e-01
8.484848484848488137e-02,3.905920217333838096e-01
9.494949494949492252e-02,2.627789501520767512e-01
1.050505050505049637e-01,4.170073658138026551e-01
1.151515151515151991e-01,2.637400421441251641e-01
1.252525252525254484e-01,2.770806882611537847e-01
1.353535353535354757e-01,2.696685972793175234e-01
1.454545454545455307e-01,2.487963488480627317e-01
1.555555555555555858e-01,1.518613563698911206e-01
1.656565656565656131e-01,1.560208220805541779e-01
1.757575757575758624e-01,1.171638422661323981e-01
1.858585858585858896e-01,1.351823139347060332e-01
1.959595959595961390e-01,1.316419873320653355e-01
2.060606060606061940e-01,1.040421910420934737e-01
2.161616161616162213e-01,1.356658438700287517e-01
2.262626262626262763e-01,1.314389223737437162e-01
2.363636363636363036e-01,8.842403901336140515e-02
2.464646464646463586e-01,9.759651742140491859e-02
2.565656565656567745e-01,9.009314794211929767e-02
2.666666666666666630e-01,9.659819277131527493e-02
2.767676767676768845e-01,7.947464824690764207e-02
2.868686868686869396e-01,1.041931453787294792e-01
2.969696969696969946e-01,7.949343075754775056e-02
3.070707070707069941e-01,6.522375761569229602e-02
3.171717171717170491e-01,7.872050287226643739e-02
3.272727272727272707e-01,6.325676634407990939e-02
3.373737373737375478e-01,5.373796967256606882e-02
3.474747474747476028e-01,5.802334740569895649e-02
3.575757575757576023e-01,5.425805272059084500e-02
3.676767676767676574e-01,5.039347940552386246e-02
3.777777777777777124e-01,5.261829700695701273e-02
3.878787878787879340e-01,4.081096530334885064e-02
3.979797979797982110e-01,4.605151676984520215e-02
4.080808080808082106e-01,4.241375590749922597e-02
4.181818181818182656e-01,4.511259818656730702e-02
4.282828282828283206e-01,4.302692335497142889e-02
4.383838383838383757e-01,3.855049162933622126e-02
4.484848484848484307e-01,4.050862808013178107e-02
4.585858585858584302e-01,4.101060836899817624e-02
4.686868686868687073e-01,3.349549021229984019e-02
4.787878787878789288e-01,3.341610971223803184e-02
4.888888888888889839e-01,3.768026966337402472e-02
4.989898989898990389e-01,4.176156893872558923e-02
5.090909090909092605e-01,3.033885918304117177e-02
5.191919191919190935e-01,3.652689361404534707e-02
5.292929292929293705e-01,3.465261770580588957e-02
5.393939393939395366e-01,2.931483800217074553e-02
5.494949494949494806e-01,3.128302055374757723e-02
5.595959595959596466e-01,2.758997980919970783e-02
5.696969696969697017e-01,2.949161871314133487e-02
5.797979797979797567e-01,3.537354052919637615e-02
5.898989898989900338e-01,2.994652659196129704e-02
6.000000000000000888e-01,2.714236656121358712e-02
