# 1.T 2.Magnetizacion 3.Magnetization_Absoluta 4.Magnetization_cuadrada 5.Susceptibilidad 6.Energia 7.Energia_cuadrada 8.Capacidad_calorifica
2.211000000000000298e+00,8.195000000000000062e-01,8.195000000000000062e-01,6.775225000000000275e-01,1.075033921302584794e+00,-6.343999999999999773e+02,4.040287999999999884e+05,8.005693337514567798e-01
2.270736842105263165e+00,8.455000000000000293e-01,8.455000000000000293e-01,7.154524999999999357e-01,1.025658260708141312e-01,-6.343999999999999773e+02,4.030015999999999767e+05,2.609650607443128600e-01
2.330473684210526475e+00,8.339999999999999636e-01,8.339999999999999636e-01,6.993949999999999889e-01,6.589218365365134833e-01,-6.320000000000000000e+02,4.014144000000000233e+05,9.162035395135154081e-01
2.390210526315789785e+00,7.769999999999999130e-01,7.769999999999999130e-01,6.179550000000000320e-01,2.380710794028303212e+00,-5.800000000000000000e+02,3.427135999999999767e+05,2.762770199799642779e+00
2.449947368421052651e+00,5.390000000000000346e-01,5.390000000000000346e-01,3.106799999999999562e-01,3.291336011514735649e+00,-4.771999999999999886e+02,2.298960000000000000e+05,9.063946275540472053e-01
2.509684210526315962e+00,3.995000000000000218e-01,3.995000000000000218e-01,1.639725000000000210e-01,6.968605821659247246e-01,-4.563999999999999773e+02,2.090576000000000058e+05,3.003247668829214234e-01
2.569421052631578828e+00,1.570000000000000284e-01,1.600000000000000033e-01,4.821000000000000285e-02,3.519859071263237826e+00,-3.796000000000000227e+02,1.477487999999999884e+05,1.383172427491433654e+00
2.629157894736842138e+00,8.750000000000002220e-02,8.750000000000002220e-02,8.607500000000000567e-03,1.447231452936696139e-01,-3.836000000000000227e+02,1.480687999999999884e+05,3.326740787295102697e-01
2.688894736842105448e+00,-2.280000000000000360e-01,2.400000000000000466e-01,7.536499999999998756e-02,2.642721525181540798e+00,-4.148000000000000114e+02,1.734352000000000116e+05,4.758404273236195303e-01
2.748631578947368315e+00,-3.714999999999999414e-01,3.714999999999999414e-01,1.416075000000000250e-01,5.232058057598152345e-01,-4.296000000000000227e+02,1.848096000000000058e+05,8.386526140786312866e-02
2.808368421052631625e+00,-4.334999999999999964e-01,4.334999999999999964e-01,1.900975000000000026e-01,3.098240221893238666e-01,-3.968000000000000114e+02,1.584352000000000116e+05,3.122126105534112628e-01
2.868105263157894935e+00,-2.470000000000000251e-01,2.550000000000000044e-01,8.114000000000001767e-02,2.247476786435206098e+00,-3.380000000000000000e+02,1.147920000000000000e+05,1.665445380463862479e-01
2.927842105263157801e+00,1.140000000000000180e-01,1.140000000000000180e-01,1.638999999999999832e-02,4.636862068345639631e-01,-2.951999999999999886e+02,8.778880000000000291e+04,1.883284121397525435e-01
2.987578947368421112e+00,-3.349999999999999506e-02,1.305000000000000049e-01,2.059249999999999969e-02,4.769413712916636405e-01,-3.156000000000000227e+02,1.015408000000000029e+05,5.426620981782567243e-01
3.047315789473684422e+00,1.229999999999999982e-01,1.229999999999999982e-01,1.890000000000000013e-02,4.949930050605363951e-01,-3.211999999999999886e+02,1.044240000000000000e+05,3.377509049361658855e-01
3.107052631578947288e+00,4.199999999999999567e-02,6.400000000000000133e-02,6.579999999999999911e-03,3.197885964020734662e-01,-2.651999999999999886e+02,7.104160000000000582e+04,1.840108978917183447e-01
3.166789473684210598e+00,-4.700000000000000011e-02,8.800000000000000877e-02,1.123000000000000040e-02,4.403197659924544816e-01,-3.091999999999999886e+02,9.650080000000000291e+04,2.234020626619188654e-01
3.226526315789473909e+00,-7.500000000000002325e-03,6.349999999999998701e-02,6.182499999999998760e-03,2.665715124624821186e-01,-2.783999999999999773e+02,7.817280000000000291e+04,1.599927447442740791e-01
3.286263157894736775e+00,2.870000000000000329e-01,2.870000000000000329e-01,9.065999999999999059e-02,1.009170550457241911e+00,-3.188000000000000114e+02,1.023791999999999971e+05,1.726372137912527416e-01
3.346000000000000085e+00,1.369999999999999829e-01,1.409999999999999865e-01,2.588000000000000370e-02,7.171548117154820101e-01,-2.796000000000000227e+02,7.931360000000000582e+04,2.539900083210371307e-01
