# 1.T 2.Magnetizacion 3.Magnetization_Absoluta 4.Magnetization_cuadrada 5.Susceptibilidad 6.Energia 7.Energia_cuadrada 8.Capacidad_calorifica
2.483999999999999986e+00,5.210133333333333283e-02,1.070826666666666455e-01,1.836545279999999766e-02,6.943191726605833836e+00,-2.771746666666666442e+03,7.698474080000000075e+06,1.030394578262155747e+00
2.512421052631578888e+00,3.091466666666666668e-02,9.770933333333337023e-02,1.714326399999999487e-02,7.558595892594442311e+00,-2.740920000000000073e+03,7.526455200000000186e+06,8.752969360643589880e-01
2.540842105263157791e+00,-1.217013333333332586e-01,1.249173333333332692e-01,2.073795839999999224e-02,5.051099222433975910e+00,-2.683960000000000036e+03,7.216326986666666344e+06,7.859940277715612433e-01
2.569263157894736693e+00,-7.974666666666664627e-02,9.063733333333326425e-02,1.371591466666666898e-02,5.352496158272347593e+00,-2.633666666666666515e+03,6.948137653333333321e+06,7.233654025693870837e-01
2.597684210526315596e+00,-2.330666666666683130e-03,1.049493333333333667e-01,1.488376746666666278e-02,3.723898466830545040e+00,-2.580920000000000073e+03,6.673665759999999776e+06,7.420143306718973708e-01
2.626105263157894498e+00,3.657600000000003904e-02,9.987733333333333186e-02,1.566491306666665737e-02,5.416225534355896265e+00,-2.527559999999999945e+03,6.400901493333333172e+06,7.158452582387131446e-01
2.654526315789473845e+00,-1.733333333333337070e-02,8.144000000000001238e-02,1.007593386666667118e-02,3.243008221640629518e+00,-2.465280000000000200e+03,6.088157653333333321e+06,5.990014910307062124e-01
2.682947368421052747e+00,6.365599999999997649e-02,8.280799999999999272e-02,1.001842133333333100e-02,2.945693704749946296e+00,-2.444026666666666642e+03,5.984587839999999851e+06,6.291285193718668678e-01
2.711368421052631650e+00,-2.208266666666665670e-02,5.263199999999996354e-02,4.493693866666666377e-03,1.589203471284005742e+00,-2.371719999999999800e+03,5.634435786666667089e+06,5.103722716741952992e-01
2.739789473684210552e+00,-3.712799999999997352e-02,6.993333333333333346e-02,7.074126933333338592e-03,1.992357298977174951e+00,-2.360000000000000000e+03,5.579691413333333097e+06,5.377465100907821149e-01
2.768210526315789455e+00,-1.854400000000000839e-02,7.252266666666665196e-02,8.341789866666662542e-03,2.783614772902035739e+00,-2.306760000000000218e+03,5.331397386666666716e+06,5.353361918383265916e-01
2.796631578947368357e+00,1.464000000000016937e-03,7.870666666666660538e-02,9.694734933333330751e-03,3.128759953494603785e+00,-2.262706666666666479e+03,5.129086559999999590e+06,4.728257488318816648e-01
2.825052631578947260e+00,9.413333333333320438e-03,6.332799999999998153e-02,6.395665066666659203e-03,2.110783225774395255e+00,-2.255346666666666806e+03,5.097623626666666940e+06,5.530709012810396397e-01
2.853473684210526162e+00,-3.193066666666666970e-02,6.662400000000001654e-02,6.754180266666658626e-03,2.028600179036929241e+00,-2.207386666666666770e+03,4.882667839999999851e+06,4.967603176914757723e-01
2.881894736842105509e+00,-3.242666666666660195e-03,6.456000000000006178e-02,6.534310399999995571e-03,2.052743955000353893e+00,-2.169559999999999945e+03,4.716719733333333395e+06,4.685740188884686130e-01
2.910315789473684411e+00,-1.438133333333332757e-02,5.845066666666662997e-02,5.501847466666669531e-03,1.791358037872948561e+00,-2.147840000000000146e+03,4.622802346666666679e+06,4.526919121691690973e-01
2.938736842105263314e+00,2.341333333333338925e-03,4.287466666666662346e-02,3.077030400000001133e-03,1.053848494081878862e+00,-2.106106666666666570e+03,4.444351466666666791e+06,4.013895533347827671e-01
2.967157894736842216e+00,-1.400800000000000309e-02,5.847200000000001008e-02,5.053378133333336422e-03,1.377078173217919366e+00,-2.089760000000000218e+03,4.375419733333333395e+06,3.781395356860443591e-01
2.995578947368421119e+00,9.466666666666685714e-04,5.765599999999999198e-02,4.807622399999995910e-03,1.237997804483798037e+00,-2.050400000000000091e+03,4.213267093333333731e+06,4.068397044265938400e-01
3.024000000000000021e+00,1.334933333333335193e-02,5.670933333333329218e-02,4.782988799999998708e-03,1.295502904174018033e+00,-2.020453333333333376e+03,4.090490346666666679e+06,3.612490940591926436e-01
